index,year,month,date_of_month,day_of_week,births
4725,2006,12,9,6,8769
4726,2006,12,10,7,7520
4727,2006,12,11,1,12803
4728,2006,12,12,2,14301
4729,2006,12,13,3,13794
4730,2006,12,14,4,13993
4731,2006,12,15,5,13489
4732,2006,12,16,6,9012
4733,2006,12,17,7,7741
4734,2006,12,18,1,13597
4735,2006,12,19,2,14900
4736,2006,12,20,3,14900
4737,2006,12,21,4,14452
4738,2006,12,22,5,12998
4739,2006,12,23,6,8318
4740,2006,12,24,7,6708
4741,2006,12,25,1,6409
4742,2006,12,26,2,11087
4743,2006,12,27,3,14795
4744,2006,12,28,4,14997
4745,2006,12,29,5,14402
4746,2006,12,30,6,9498
4747,2006,12,31,7,7569
4748,2007,1,1,1,7322
4749,2007,1,2,2,11807
4750,2007,1,3,3,13687
4751,2007,1,4,4,13564
4752,2007,1,5,5,13960
4753,2007,1,6,6,8865
4754,2007,1,7,7,7580
4755,2007,1,8,1,12315
4756,2007,1,9,2,13237
4757,2007,1,10,3,13264
4758,2007,1,11,4,13517
4759,2007,1,12,5,13400
4760,2007,1,13,6,8670
4761,2007,1,14,7,7653
4762,2007,1,15,1,11820
4763,2007,1,16,2,12825
4764,2007,1,17,3,13244
4765,2007,1,18,4,13495
4766,2007,1,19,5,12921
4767,2007,1,20,6,8600
4768,2007,1,21,7,7563
4769,2007,1,22,1,12454
4770,2007,1,23,2,13418
4771,2007,1,24,3,13320
4772,2007,1,25,4,13448
4773,2007,1,26,5,13110
4774,2007,1,27,6,8633
4775,2007,1,28,7,7633
4776,2007,1,29,1,12402
4777,2007,1,30,2,13486
4778,2007,1,31,3,13308
4779,2007,2,1,4,13557
4780,2007,2,2,5,13305
4781,2007,2,3,6,8821
4782,2007,2,4,7,7628
4783,2007,2,5,1,12369
4784,2007,2,6,2,13495
4785,2007,2,7,3,13466
4786,2007,2,8,4,13451
4787,2007,2,9,5,13419
4788,2007,2,10,6,8732
4789,2007,2,11,7,7833
4790,2007,2,12,1,12792
4791,2007,2,13,2,13437
4792,2007,2,14,3,13647
4793,2007,2,15,4,13642
4794,2007,2,16,5,13517
4795,2007,2,17,6,8940
4796,2007,2,18,7,7791
4797,2007,2,19,1,11752
4798,2007,2,20,2,13466
4799,2007,2,21,3,13470
4800,2007,2,22,4,13748
4801,2007,2,23,5,13347
4802,2007,2,24,6,8732
4803,2007,2,25,7,7725
4804,2007,2,26,1,12578
4805,2007,2,27,2,13591
4806,2007,2,28,3,13366
4807,2007,3,1,4,13572
4808,2007,3,2,5,13244
4809,2007,3,3,6,8739
4810,2007,3,4,7,7566
4811,2007,3,5,1,12480
4812,2007,3,6,2,13551
4813,2007,3,7,3,13520
4814,2007,3,8,4,13751
4815,2007,3,9,5,13508
4816,2007,3,10,6,8729
4817,2007,3,11,7,7390
4818,2007,3,12,1,12524
4819,2007,3,13,2,13147
4820,2007,3,14,3,13311
4821,2007,3,15,4,13471
4822,2007,3,16,5,13286
4823,2007,3,17,6,8791
4824,2007,3,18,7,7681
4825,2007,3,19,1,12366
4826,2007,3,20,2,13844
4827,2007,3,21,3,13710
4828,2007,3,22,4,13388
4829,2007,3,23,5,13464
4830,2007,3,24,6,8762
4831,2007,3,25,7,7785
4832,2007,3,26,1,12462
4833,2007,3,27,2,13664
4834,2007,3,28,3,13420
4835,2007,3,29,4,13171
4836,2007,3,30,5,13138
4837,2007,3,31,6,8453
4838,2007,4,1,7,7372
4839,2007,4,2,1,12450
4840,2007,4,3,2,13504
4841,2007,4,4,3,13729
4842,2007,4,5,4,13360
4843,2007,4,6,5,12308
4844,2007,4,7,6,8253
4845,2007,4,8,7,6903
4846,2007,4,9,1,12120
4847,2007,4,10,2,13564
4848,2007,4,11,3,13430
4849,2007,4,12,4,13609
4850,2007,4,13,5,12168
4851,2007,4,14,6,8237
4852,2007,4,15,7,7225
4853,2007,4,16,1,12502
4854,2007,4,17,2,13604
4855,2007,4,18,3,13386
4856,2007,4,19,4,13358
4857,2007,4,20,5,13000
4858,2007,4,21,6,8302
4859,2007,4,22,7,7590
4860,2007,4,23,1,12431
4861,2007,4,24,2,13519
4862,2007,4,25,3,13368
4863,2007,4,26,4,13001
4864,2007,4,27,5,12795
4865,2007,4,28,6,8302
4866,2007,4,29,7,7409
4867,2007,4,30,1,12182
4868,2007,5,1,2,13902
4869,2007,5,2,3,13325
4870,2007,5,3,4,13155
4871,2007,5,4,5,12773
4872,2007,5,5,6,8374
4873,2007,5,6,7,7476
4874,2007,5,7,1,12250
4875,2007,5,8,2,13267
4876,2007,5,9,3,13111
4877,2007,5,10,4,13504
4878,2007,5,11,5,13070
4879,2007,5,12,6,8489
4880,2007,5,13,7,7260
4881,2007,5,14,1,12552
4882,2007,5,15,2,13995
4883,2007,5,16,3,13723
4884,2007,5,17,4,13408
4885,2007,5,18,5,12782
4886,2007,5,19,6,8560
4887,2007,5,20,7,7577
4888,2007,5,21,1,12816
4889,2007,5,22,2,14143
4890,2007,5,23,3,13906
4891,2007,5,24,4,14010
4892,2007,5,25,5,13670
4893,2007,5,26,6,8764
4894,2007,5,27,7,7607
4895,2007,5,28,1,7917
4896,2007,5,29,2,13291
4897,2007,5,30,3,14569
4898,2007,5,31,4,14245
4899,2007,6,1,5,13714
4900,2007,6,2,6,8977
4901,2007,6,3,7,7813
4902,2007,6,4,1,12711
4903,2007,6,5,2,13848
4904,2007,6,6,3,13703
4905,2007,6,7,4,13674
4906,2007,6,8,5,13595
4907,2007,6,9,6,8810
4908,2007,6,10,7,7596
4909,2007,6,11,1,12826
4910,2007,6,12,2,13969
4911,2007,6,13,3,13534
4912,2007,6,14,4,14139
4913,2007,6,15,5,13563
4914,2007,6,16,6,8967
4915,2007,6,17,7,7837
4916,2007,6,18,1,13178
4917,2007,6,19,2,14017
4918,2007,6,20,3,13904
4919,2007,6,21,4,13837
4920,2007,6,22,5,13697
4921,2007,6,23,6,9105
4922,2007,6,24,7,7710
4923,2007,6,25,1,12972
4924,2007,6,26,2,14395
4925,2007,6,27,3,14318
4926,2007,6,28,4,14224
4927,2007,6,29,5,13837
4928,2007,6,30,6,9016
4929,2007,7,1,7,7937
4930,2007,7,2,1,13794
4931,2007,7,3,2,14814
4932,2007,7,4,3,9746
4933,2007,7,5,4,13367
4934,2007,7,6,5,14143
4935,2007,7,7,6,10499
4936,2007,7,8,7,8322
4937,2007,7,9,1,13473
4938,2007,7,10,2,14927
4939,2007,7,11,3,14594
4940,2007,7,12,4,14115
4941,2007,7,13,5,13228
4942,2007,7,14,6,9327
4943,2007,7,15,7,7983
4944,2007,7,16,1,13483
4945,2007,7,17,2,14828
4946,2007,7,18,3,14349
4947,2007,7,19,4,14169
4948,2007,7,20,5,14070
4949,2007,7,21,6,9356
4950,2007,7,22,7,7963
4951,2007,7,23,1,13293
4952,2007,7,24,2,14783
4953,2007,7,25,3,14510
4954,2007,7,26,4,14212
4955,2007,7,27,5,14354
4956,2007,7,28,6,9258
4957,2007,7,29,7,8116
4958,2007,7,30,1,13439
4959,2007,7,31,2,14409
4960,2007,8,1,3,14627
4961,2007,8,2,4,14241
4962,2007,8,3,5,13961
4963,2007,8,4,6,9083
4964,2007,8,5,7,8160
4965,2007,8,6,1,13318
4966,2007,8,7,2,14670
4967,2007,8,8,3,14477
4968,2007,8,9,4,14314
4969,2007,8,10,5,13836
4970,2007,8,11,6,9200
4971,2007,8,12,7,7945
4972,2007,8,13,1,13199
4973,2007,8,14,2,14695
4974,2007,8,15,3,14629
4975,2007,8,16,4,14674
4976,2007,8,17,5,14136
4977,2007,8,18,6,9332
4978,2007,8,19,7,8115
4979,2007,8,20,1,13496
4980,2007,8,21,2,14541
4981,2007,8,22,3,14344
4982,2007,8,23,4,14447
4983,2007,8,24,5,14162
4984,2007,8,25,6,9234
4985,2007,8,26,7,8025
4986,2007,8,27,1,13187
4987,2007,8,28,2,14959
4988,2007,8,29,3,14517
4989,2007,8,30,4,14668
4990,2007,8,31,5,14163
4991,2007,9,1,6,9465
4992,2007,9,2,7,7957
4993,2007,9,3,1,8397
4994,2007,9,4,2,13600
4995,2007,9,5,3,15440
4996,2007,9,6,4,15010
4997,2007,9,7,5,14818
4998,2007,9,8,6,9745
4999,2007,9,9,7,8389
5000,2007,9,10,1,13844
5001,2007,9,11,2,14063
5002,2007,9,12,3,14960
5003,2007,9,13,4,14525
5004,2007,9,14,5,14603
5005,2007,9,15,6,9807
5006,2007,9,16,7,8283
5007,2007,9,17,1,13798
5008,2007,9,18,2,15194
5009,2007,9,19,3,14783
5010,2007,9,20,4,15139
5011,2007,9,21,5,14473
5012,2007,9,22,6,9604
5013,2007,9,23,7,8512
5014,2007,9,24,1,13534
5015,2007,9,25,2,14788
5016,2007,9,26,3,14417
5017,2007,9,27,4,14519
5018,2007,9,28,5,13926
5019,2007,9,29,6,9198
5020,2007,9,30,7,7983
5021,2007,10,1,1,13244
5022,2007,10,2,2,14231
5023,2007,10,3,3,14021
5024,2007,10,4,4,13756
5025,2007,10,5,5,13649
5026,2007,10,6,6,8901
5027,2007,10,7,7,7858
5028,2007,10,8,1,12582
5029,2007,10,9,2,14033
5030,2007,10,10,3,14086
5031,2007,10,11,4,13580
5032,2007,10,12,5,13400
5033,2007,10,13,6,8756
5034,2007,10,14,7,7579
5035,2007,10,15,1,12987
5036,2007,10,16,2,14039
5037,2007,10,17,3,13783
5038,2007,10,18,4,13581
5039,2007,10,19,5,13437
5040,2007,10,20,6,8607
5041,2007,10,21,7,7723
5042,2007,10,22,1,12730
5043,2007,10,23,2,13681
5044,2007,10,24,3,13771
5045,2007,10,25,4,13874
5046,2007,10,26,5,13223
5047,2007,10,27,6,8806
5048,2007,10,28,7,7560
5049,2007,10,29,1,12648
5050,2007,10,30,2,13389
5051,2007,10,31,3,11757
5052,2007,11,1,4,13926
5053,2007,11,2,5,13803
5054,2007,11,3,6,8837
5055,2007,11,4,7,7975
5056,2007,11,5,1,13023
5057,2007,11,6,2,14159
5058,2007,11,7,3,13905
5059,2007,11,8,4,13734
5060,2007,11,9,5,13542
5061,2007,11,10,6,8755
5062,2007,11,11,7,7920
5063,2007,11,12,1,12746
5064,2007,11,13,2,13640
5065,2007,11,14,3,13850
5066,2007,11,15,4,14432
5067,2007,11,16,5,14156
5068,2007,11,17,6,9123
5069,2007,11,18,7,7898
5070,2007,11,19,1,13944
5071,2007,11,20,2,14808
5072,2007,11,21,3,13230
5073,2007,11,22,4,7567
5074,2007,11,23,5,9598
5075,2007,11,24,6,8380
5076,2007,11,25,7,7668
5077,2007,11,26,1,13192
5078,2007,11,27,2,14707
5079,2007,11,28,3,14030
5080,2007,11,29,4,13821
5081,2007,11,30,5,12966
5082,2007,12,1,6,8761
5083,2007,12,2,7,7676
5084,2007,12,3,1,12581
5085,2007,12,4,2,13878
5086,2007,12,5,3,13695
5087,2007,12,6,4,13514
5088,2007,12,7,5,13168
5089,2007,12,8,6,8676
5090,2007,12,9,7,7603
5091,2007,12,10,1,12759
5092,2007,12,11,2,13962
5093,2007,12,12,3,13906
5094,2007,12,13,4,13418
5095,2007,12,14,5,13267
5096,2007,12,15,6,8654
5097,2007,12,16,7,7636
5098,2007,12,17,1,13455
5099,2007,12,18,2,14983
5100,2007,12,19,3,14941
5101,2007,12,20,4,15214
5102,2007,12,21,5,14808
5103,2007,12,22,6,9194
5104,2007,12,23,7,7398
5105,2007,12,24,1,7727
5106,2007,12,25,2,6624
5107,2007,12,26,3,12306
5108,2007,12,27,4,15590
5109,2007,12,28,5,15555
5110,2007,12,29,6,9961
5111,2007,12,30,7,8191
5112,2007,12,31,1,11102
5113,2008,1,1,2,8014
5114,2008,1,2,3,11729
5115,2008,1,3,4,13691
5116,2008,1,4,5,13799
5117,2008,1,5,6,9113
5118,2008,1,6,7,7610
5119,2008,1,7,1,12335
5120,2008,1,8,2,13336
5121,2008,1,9,3,13022
5122,2008,1,10,4,13617
5123,2008,1,11,5,13412
5124,2008,1,12,6,8712
5125,2008,1,13,7,7407
5126,2008,1,14,1,12566
5127,2008,1,15,2,13344
5128,2008,1,16,3,13183
5129,2008,1,17,4,13332
5130,2008,1,18,5,13473
5131,2008,1,19,6,8480
5132,2008,1,20,7,7481
5133,2008,1,21,1,11883
5134,2008,1,22,2,13297
5135,2008,1,23,3,13458
5136,2008,1,24,4,13485
5137,2008,1,25,5,13305
5138,2008,1,26,6,8717
5139,2008,1,27,7,7643
5140,2008,1,28,1,12592
5141,2008,1,29,2,13412
5142,2008,1,30,3,13233
5143,2008,1,31,4,13187
5144,2008,2,1,5,13191
5145,2008,2,2,6,8646
5146,2008,2,3,7,7616
5147,2008,2,4,1,12592
5148,2008,2,5,2,13447
5149,2008,2,6,3,13338
5150,2008,2,7,4,13636
5151,2008,2,8,5,13582
5152,2008,2,9,6,8862
5153,2008,2,10,7,7637
5154,2008,2,11,1,12578
5155,2008,2,12,2,13867
5156,2008,2,13,3,13125
5157,2008,2,14,4,14207
5158,2008,2,15,5,13696
5159,2008,2,16,6,8780
5160,2008,2,17,7,7646
5161,2008,2,18,1,12032
5162,2008,2,19,2,13548
5163,2008,2,20,3,13418
5164,2008,2,21,4,13507
5165,2008,2,22,5,13183
5166,2008,2,23,6,8973
5167,2008,2,24,7,7505
5168,2008,2,25,1,12621
5169,2008,2,26,2,13500
5170,2008,2,27,3,13316
5171,2008,2,28,4,13674
5172,2008,2,29,5,11631
5173,2008,3,1,6,8832
5174,2008,3,2,7,7535
5175,2008,3,3,1,12621
5176,2008,3,4,2,13622
5177,2008,3,5,3,13160
5178,2008,3,6,4,13279
5179,2008,3,7,5,13104
5180,2008,3,8,6,8409
5181,2008,3,9,7,7216
5182,2008,3,10,1,12648
5183,2008,3,11,2,13571
5184,2008,3,12,3,13353
5185,2008,3,13,4,13037
5186,2008,3,14,5,13321
5187,2008,3,15,6,8806
5188,2008,3,16,7,7626
5189,2008,3,17,1,13006
5190,2008,3,18,2,13766
5191,2008,3,19,3,13356
5192,2008,3,20,4,13614
5193,2008,3,21,5,12606
5194,2008,3,22,6,8477
5195,2008,3,23,7,7174
5196,2008,3,24,1,12352
5197,2008,3,25,2,13572
5198,2008,3,26,3,13116
5199,2008,3,27,4,13224
5200,2008,3,28,5,12886
5201,2008,3,29,6,8616
5202,2008,3,30,7,7368
5203,2008,3,31,1,12211
5204,2008,4,1,2,12771
5205,2008,4,2,3,13491
5206,2008,4,3,4,13340
5207,2008,4,4,5,13405
5208,2008,4,5,6,8600
5209,2008,4,6,7,7606
5210,2008,4,7,1,12312
5211,2008,4,8,2,13526
5212,2008,4,9,3,13009
5213,2008,4,10,4,13236
5214,2008,4,11,5,13053
5215,2008,4,12,6,8531
5216,2008,4,13,7,7384
5217,2008,4,14,1,12386
5218,2008,4,15,2,13274
5219,2008,4,16,3,13120
5220,2008,4,17,4,13164
5221,2008,4,18,5,13090
5222,2008,4,19,6,8695
5223,2008,4,20,7,7504
5224,2008,4,21,1,12376
5225,2008,4,22,2,13428
5226,2008,4,23,3,13284
5227,2008,4,24,4,13317
5228,2008,4,25,5,12851
5229,2008,4,26,6,8304
5230,2008,4,27,7,7439
5231,2008,4,28,1,12325
5232,2008,4,29,2,13313
5233,2008,4,30,3,13210
5234,2008,5,1,4,13520
5235,2008,5,2,5,12872
5236,2008,5,3,6,8329
5237,2008,5,4,7,7135
5238,2008,5,5,1,12480
5239,2008,5,6,2,13416
5240,2008,5,7,3,13059
5241,2008,5,8,4,13387
5242,2008,5,9,5,12934
5243,2008,5,10,6,8554
5244,2008,5,11,7,7293
5245,2008,5,12,1,12613
5246,2008,5,13,2,13238
5247,2008,5,14,3,13405
5248,2008,5,15,4,13521
5249,2008,5,16,5,13062
5250,2008,5,17,6,8246
5251,2008,5,18,7,7573
5252,2008,5,19,1,12614
5253,2008,5,20,2,13912
5254,2008,5,21,3,13853
5255,2008,5,22,4,13732
5256,2008,5,23,5,13342
5257,2008,5,24,6,8529
5258,2008,5,25,7,7441
5259,2008,5,26,1,7948
5260,2008,5,27,2,13181
5261,2008,5,28,3,14397
5262,2008,5,29,4,13783
5263,2008,5,30,5,13602
5264,2008,5,31,6,8864
5265,2008,6,1,7,7651
5266,2008,6,2,1,12590
5267,2008,6,3,2,13459
5268,2008,6,4,3,13597
5269,2008,6,5,4,13438
5270,2008,6,6,5,13159
5271,2008,6,7,6,8708
5272,2008,6,8,7,7727
5273,2008,6,9,1,12450
5274,2008,6,10,2,13789
5275,2008,6,11,3,13609
5276,2008,6,12,4,13796
5277,2008,6,13,5,12394
5278,2008,6,14,6,8603
5279,2008,6,15,7,7779
5280,2008,6,16,1,12732
5281,2008,6,17,2,13756
5282,2008,6,18,3,13638
5283,2008,6,19,4,13452
5284,2008,6,20,5,13403
5285,2008,6,21,6,8857
5286,2008,6,22,7,7651
5287,2008,6,23,1,12794
5288,2008,6,24,2,13983
5289,2008,6,25,3,13728
5290,2008,6,26,4,13547
5291,2008,6,27,5,13411
5292,2008,6,28,6,8991
5293,2008,6,29,7,7840
5294,2008,6,30,1,12898
5295,2008,7,1,2,14350
5296,2008,7,2,3,14189
5297,2008,7,3,4,14182
5298,2008,7,4,5,9449
5299,2008,7,5,6,8061
5300,2008,7,6,7,7725
5301,2008,7,7,1,13340
5302,2008,7,8,2,14771
5303,2008,7,9,3,14098
5304,2008,7,10,4,13952
5305,2008,7,11,5,13697
5306,2008,7,12,6,9084
5307,2008,7,13,7,7885
5308,2008,7,14,1,12881
5309,2008,7,15,2,14221
5310,2008,7,16,3,14016
5311,2008,7,17,4,13987
5312,2008,7,18,5,13542
5313,2008,7,19,6,8978
5314,2008,7,20,7,7999
5315,2008,7,21,1,13053
5316,2008,7,22,2,14241
5317,2008,7,23,3,13994
5318,2008,7,24,4,13622
5319,2008,7,25,5,13417
5320,2008,7,26,6,8898
5321,2008,7,27,7,7940
5322,2008,7,28,1,13054
5323,2008,7,29,2,14259
5324,2008,7,30,3,13883
5325,2008,7,31,4,13939
5326,2008,8,1,5,13684
5327,2008,8,2,6,9018
5328,2008,8,3,7,7911
5329,2008,8,4,1,13155
5330,2008,8,5,2,13981
5331,2008,8,6,3,13800
5332,2008,8,7,4,13859
5333,2008,8,8,5,15374
5334,2008,8,9,6,9233
5335,2008,8,10,7,7951
5336,2008,8,11,1,13186
5337,2008,8,12,2,14336
5338,2008,8,13,3,13933
5339,2008,8,14,4,14248
5340,2008,8,15,5,13890
5341,2008,8,16,6,9180
5342,2008,8,17,7,7848
5343,2008,8,18,1,13404
5344,2008,8,19,2,14348
5345,2008,8,20,3,14083
5346,2008,8,21,4,14010
5347,2008,8,22,5,13923
5348,2008,8,23,6,8997
5349,2008,8,24,7,8008
5350,2008,8,25,1,13051
5351,2008,8,26,2,14260
5352,2008,8,27,3,14213
5353,2008,8,28,4,14718
5354,2008,8,29,5,14260
5355,2008,8,30,6,9182
5356,2008,8,31,7,8002
5357,2008,9,1,1,8105
5358,2008,9,2,2,13488
5359,2008,9,3,3,14657
5360,2008,9,4,4,14980
5361,2008,9,5,5,14475
5362,2008,9,6,6,9450
5363,2008,9,7,7,8209
5364,2008,9,8,1,13437
5365,2008,9,9,2,14567
5366,2008,9,10,3,14474
5367,2008,9,11,4,13391
5368,2008,9,12,5,14312
5369,2008,9,13,6,9552
5370,2008,9,14,7,8405
5371,2008,9,15,1,13775
5372,2008,9,16,2,14736
5373,2008,9,17,3,14316
5374,2008,9,18,4,14512
5375,2008,9,19,5,14151
5376,2008,9,20,6,9227
5377,2008,9,21,7,8183
5378,2008,9,22,1,13246
5379,2008,9,23,2,14464
5380,2008,9,24,3,14016
5381,2008,9,25,4,14176
5382,2008,9,26,5,13705
5383,2008,9,27,6,9168
5384,2008,9,28,7,7892
5385,2008,9,29,1,12819
5386,2008,9,30,2,13737
5387,2008,10,1,3,13761
5388,2008,10,2,4,13742
5389,2008,10,3,5,13189
5390,2008,10,4,6,8788
5391,2008,10,5,7,7609
5392,2008,10,6,1,12557
5393,2008,10,7,2,13728
5394,2008,10,8,3,13499
5395,2008,10,9,4,13301
5396,2008,10,10,5,13264
5397,2008,10,11,6,8624
5398,2008,10,12,7,7590
5399,2008,10,13,1,11616
5400,2008,10,14,2,13396
5401,2008,10,15,3,13299
5402,2008,10,16,4,13163
5403,2008,10,17,5,12957
5404,2008,10,18,6,8373
5405,2008,10,19,7,7205
5406,2008,10,20,1,12384
5407,2008,10,21,2,13478
5408,2008,10,22,3,13256
5409,2008,10,23,4,13239
5410,2008,10,24,5,12872
5411,2008,10,25,6,8409
5412,2008,10,26,7,7318
5413,2008,10,27,1,12358
5414,2008,10,28,2,13528
5415,2008,10,29,3,12954
5416,2008,10,30,4,12950
5417,2008,10,31,5,11013
5418,2008,11,1,6,8395
5419,2008,11,2,7,7807
5420,2008,11,3,1,12887
5421,2008,11,4,2,13244
5422,2008,11,5,3,13041
5423,2008,11,6,4,13153
5424,2008,11,7,5,13203
5425,2008,11,8,6,8538
5426,2008,11,9,7,7305
5427,2008,11,10,1,12333
5428,2008,11,11,2,13323
5429,2008,11,12,3,12852
5430,2008,11,13,4,12541
5431,2008,11,14,5,12824
5432,2008,11,15,6,8377
5433,2008,11,16,7,7225
5434,2008,11,17,1,12251
5435,2008,11,18,2,13202
5436,2008,11,19,3,12874
5437,2008,11,20,4,13436
5438,2008,11,21,5,13189
5439,2008,11,22,6,8449
5440,2008,11,23,7,7301
5441,2008,11,24,1,13493
5442,2008,11,25,2,13929
5443,2008,11,26,3,12242
5444,2008,11,27,4,7126
5445,2008,11,28,5,9247
5446,2008,11,29,6,7803
5447,2008,11,30,7,7315
5448,2008,12,1,1,13029
5449,2008,12,2,2,14138
5450,2008,12,3,3,13317
5451,2008,12,4,4,13250
5452,2008,12,5,5,12734
5453,2008,12,6,6,8422
5454,2008,12,7,7,7282
5455,2008,12,8,1,12322
5456,2008,12,9,2,13112
5457,2008,12,10,3,13113
5458,2008,12,11,4,12851
5459,2008,12,12,5,12903
5460,2008,12,13,6,8436
5461,2008,12,14,7,7380
5462,2008,12,15,1,12377
5463,2008,12,16,2,13900
5464,2008,12,17,3,13814
5465,2008,12,18,4,14324
5466,2008,12,19,5,14007
5467,2008,12,20,6,8665
5468,2008,12,21,7,7635
5469,2008,12,22,1,13831
5470,2008,12,23,2,13374
5471,2008,12,24,3,9235
5472,2008,12,25,4,6471
5473,2008,12,26,5,10890
5474,2008,12,27,6,8728
5475,2008,12,28,7,7677
5476,2008,12,29,1,13951
5477,2008,12,30,2,15645
5478,2008,12,31,3,12906
5479,2009,1,1,4,8145
5480,2009,1,2,5,10995
5481,2009,1,3,6,8338
5482,2009,1,4,7,7283
5483,2009,1,5,1,12125
5484,2009,1,6,2,13222
5485,2009,1,7,3,13119
5486,2009,1,8,4,13019
5487,2009,1,9,5,12647
5488,2009,1,10,6,8233
5489,2009,1,11,7,7122
5490,2009,1,12,1,12178
5491,2009,1,13,2,12597
5492,2009,1,14,3,13013
5493,2009,1,15,4,12800
5494,2009,1,16,5,12542
5495,2009,1,17,6,8175
5496,2009,1,18,7,7151
5497,2009,1,19,1,11353
5498,2009,1,20,2,12935
5499,2009,1,21,3,12822
5500,2009,1,22,4,13125
5501,2009,1,23,5,12995
5502,2009,1,24,6,8357
5503,2009,1,25,7,7261
5504,2009,1,26,1,12156
5505,2009,1,27,2,13107
5506,2009,1,28,3,12703
5507,2009,1,29,4,12729
5508,2009,1,30,5,12527
5509,2009,1,31,6,8201
5510,2009,2,1,7,7255
5511,2009,2,2,1,12525
5512,2009,2,3,2,13330
5513,2009,2,4,3,12894
5514,2009,2,5,4,12817
5515,2009,2,6,5,12517
5516,2009,2,7,6,8451
5517,2009,2,8,7,7462
5518,2009,2,9,1,12484
5519,2009,2,10,2,13612
5520,2009,2,11,3,13219
5521,2009,2,12,4,13635
5522,2009,2,13,5,11832
5523,2009,2,14,6,8550
5524,2009,2,15,7,7434
5525,2009,2,16,1,11731
5526,2009,2,17,2,13151
5527,2009,2,18,3,13324
5528,2009,2,19,4,13171
5529,2009,2,20,5,12995
5530,2009,2,21,6,8628
5531,2009,2,22,7,7286
5532,2009,2,23,1,12363
5533,2009,2,24,2,13110
5534,2009,2,25,3,13084
5535,2009,2,26,4,13134
5536,2009,2,27,5,12732
5537,2009,2,28,6,8396
5538,2009,3,1,7,7342
5539,2009,3,2,1,12276
5540,2009,3,3,2,13265
5541,2009,3,4,3,12903
5542,2009,3,5,4,13176
5543,2009,3,6,5,13081
5544,2009,3,7,6,8556
5545,2009,3,8,7,7314
5546,2009,3,9,1,12400
5547,2009,3,10,2,13568
5548,2009,3,11,3,12999
5549,2009,3,12,4,13134
5550,2009,3,13,5,12087
5551,2009,3,14,6,8396
5552,2009,3,15,7,7130
5553,2009,3,16,1,12264
5554,2009,3,17,2,13542
5555,2009,3,18,3,12987
5556,2009,3,19,4,12706
5557,2009,3,20,5,12927
5558,2009,3,21,6,8286
5559,2009,3,22,7,7168
5560,2009,3,23,1,12056
5561,2009,3,24,2,13309
5562,2009,3,25,3,13027
5563,2009,3,26,4,12785
5564,2009,3,27,5,12692
5565,2009,3,28,6,8381
5566,2009,3,29,7,7348
5567,2009,3,30,1,12330
5568,2009,3,31,2,13136
5569,2009,4,1,3,12247
5570,2009,4,2,4,13233
5571,2009,4,3,5,13078
5572,2009,4,4,6,8389
5573,2009,4,5,7,7238
5574,2009,4,6,1,12200
5575,2009,4,7,2,13589
5576,2009,4,8,3,13177
5577,2009,4,9,4,13278
5578,2009,4,10,5,12007
5579,2009,4,11,6,7906
5580,2009,4,12,7,6864
5581,2009,4,13,1,11617
5582,2009,4,14,2,13415
5583,2009,4,15,3,12804
5584,2009,4,16,4,13095
5585,2009,4,17,5,12481
5586,2009,4,18,6,8364
5587,2009,4,19,7,7309
5588,2009,4,20,1,12252
5589,2009,4,21,2,13273
5590,2009,4,22,3,12958
5591,2009,4,23,4,12872
5592,2009,4,24,5,12231
5593,2009,4,25,6,8191
5594,2009,4,26,7,7198
5595,2009,4,27,1,12199
5596,2009,4,28,2,13243
5597,2009,4,29,3,12701
5598,2009,4,30,4,12413
5599,2009,5,1,5,12930
5600,2009,5,2,6,8169
5601,2009,5,3,7,7220
5602,2009,5,4,1,12126
5603,2009,5,5,2,13358
5604,2009,5,6,3,12686
5605,2009,5,7,4,13088
5606,2009,5,8,5,12738
5607,2009,5,9,6,8180
5608,2009,5,10,7,7339
5609,2009,5,11,1,12410
5610,2009,5,12,2,13415
5611,2009,5,13,3,12920
5612,2009,5,14,4,13033
5613,2009,5,15,5,12874
5614,2009,5,16,6,8327
5615,2009,5,17,7,7256
5616,2009,5,18,1,12467
5617,2009,5,19,2,13543
5618,2009,5,20,3,13694
5619,2009,5,21,4,13569
5620,2009,5,22,5,13314
5621,2009,5,23,6,8618
5622,2009,5,24,7,7481
5623,2009,5,25,1,8058
5624,2009,5,26,2,13239
5625,2009,5,27,3,14350
5626,2009,5,28,4,14057
5627,2009,5,29,5,13290
5628,2009,5,30,6,8602
5629,2009,5,31,7,7480
5630,2009,6,1,1,12541
5631,2009,6,2,2,13408
5632,2009,6,3,3,13080
5633,2009,6,4,4,13036
5634,2009,6,5,5,12648
5635,2009,6,6,6,8428
5636,2009,6,7,7,7221
5637,2009,6,8,1,12472
5638,2009,6,9,2,13368
5639,2009,6,10,3,13248
5640,2009,6,11,4,13079
5641,2009,6,12,5,12780
5642,2009,6,13,6,8376
5643,2009,6,14,7,7380
5644,2009,6,15,1,12465
5645,2009,6,16,2,13542
5646,2009,6,17,3,13440
5647,2009,6,18,4,13611
5648,2009,6,19,5,12846
5649,2009,6,20,6,8603
5650,2009,6,21,7,7559
5651,2009,6,22,1,12396
5652,2009,6,23,2,13700
5653,2009,6,24,3,13268
5654,2009,6,25,4,13362
5655,2009,6,26,5,12981
5656,2009,6,27,6,8474
